id,location,city,country,lat,lon,day,time,pm25,pm10,so2,no,o3
353013,Baku,Baku City,AZ,40.386992,49.842946,2024-09-05,10:00,13.0,,,,
3028113,Farron,Brussels,BE,50.82720180961881,4.364362411157264,2024-09-10,13:00,11.880208333333334,12.244940519332886,,,
3024336,Anor Londo,Brussels,BE,50.81178348852564,4.348504961741019,2024-09-10,13:00,9.699999968210856,10.087499936421713,,,
4904,41R012 - UCCLE,Brussels,BE,50.79664962497552,4.358623958324089,2024-09-09,22:00,2.4,6.0,2.3,,42.0
2162136,BETVBX2 - Brussel (Rue des Tanneurs),Brussels,BE,50.84028350999223,4.346831357669475,2024-09-09,22:00,,,,,
2162131,41R001 - MOLENBEEK,Brussels,BE,50.84971051832148,4.33410367997437,2024-09-09,22:00,3.1,13.0,0.5,,39.5
4905,47E013 - Vorst,Brussels,BE,50.81170089468736,4.328384665312488,2024-09-09,22:00,,,,,
2162135,41REG1 - BRUXELLES            ,Brussels,BE,50.84356660370211,4.367005785202302,2024-09-09,22:00,6.7,11.9,,,
4908,47E007 - Sint-Pieters-Leeuw,Brussels,BE,50.79529862721751,4.252628452811833,2024-09-09,22:00,,,,,
2162121,41B001 - BRUSSEL (Kunst-Wet),Brussels,BE,50.84577802979376,4.368113262420545,2024-09-09,22:00,,,,,
2162138,41B011 - BERCHEM S.A,Brussels,BE,50.85780610706061,4.288706017229174,2024-09-09,22:00,4.75,6.5,,,37.0
2162139,41CHA1 - GANSHOREN,Brussels,BE,50.87036591701618,4.306158791097929,2024-09-09,22:00,,,,,
2162128,41MEU1 - MEUDON,Brussels,BE,50.8950010112576,4.395716786997443,2024-09-09,22:00,0.6,3.0,,,41.0
2162127,41N043 - HAREN,Brussels,BE,50.88369465103831,4.382977504865498,2024-09-09,22:00,4.45,8.5,4.15,,47.5
2162117,41B008 - Brussel (Beliardstraat),Brussels,BE,50.84086949261312,4.375850934357974,2024-09-09,22:00,,,,,
4907,47E008 - Grimbergen,Brussels,BE,50.92609511636152,4.395920013762486,2024-09-09,22:00,,,,,
2162124,41BUL1 - BRUXELLES,Brussels,BE,50.83790925971708,4.341821001477353,2024-09-09,22:00,,,,,
2162116,41R002 - IXELLES,Brussels,BE,50.82512789552575,4.384562720524881,2024-09-09,22:00,,,,,
2162118,41R001 - MOLENBEEK,Brussels,BE,50.84971051832148,4.33410367997437,2024-09-09,22:00,3.1,13.0,0.5,,39.5
2162119,BETVBX1 - Brussel (Rue de Grand Ile),Brussels,BE,50.84608161461121,4.346090383205684,2024-09-09,22:00,,,,,
2162126,41CHA1 - GANSHOREN,Brussels,BE,50.87036591701618,4.306158791097929,2024-09-09,22:00,,,,,
2162132,BETVBX1 - Brussel (Rue de Grand Ile),Brussels,BE,50.84608161461121,4.346090383205684,2024-09-09,22:00,,,,,
2162140,41N043 - HAREN,Brussels,BE,50.88369465103831,4.382977504865498,2024-09-09,22:00,4.45,8.5,4.35,,47.5
2162141,41MEU1 - MEUDON,Brussels,BE,50.8950010112576,4.395716786997443,2024-09-09,22:00,0.6,3.0,,,41.0
2162133,41B004 - STE.CATHERI,Brussels,BE,50.85205994038318,4.347777501954267,2024-09-09,22:00,,,,,
2162125,41B011 - BERCHEM S.A,Brussels,BE,50.85780610706061,4.288706017229174,2024-09-09,22:00,6.7,8.5,,,37.0
2162137,41BUL1 - BRUXELLES,Brussels,BE,50.83790925971708,4.341821001477353,2024-09-09,22:00,,,,,
2162130,41B008 - Brussel (Beliardstraat),Brussels,BE,50.84086949261312,4.375850934357974,2024-09-09,22:00,,,,,
8138,41B006 - PARL.EUROPE,Brussels,BE,50.83864017746932,4.374388284835956,2024-09-09,22:00,,,,,
2162129,41R002 - IXELLES,Brussels,BE,50.82512789552575,4.384562720524881,2024-09-09,21:00,,,,,
2162120,41B004 - STE.CATHERI,Brussels,BE,50.85205994038318,4.347777501954267,2024-09-09,21:00,,,,,
2162123,BETVBX2 - Brussel (Rue des Tanneurs),Brussels,BE,50.84028350999223,4.346831357669475,2024-09-09,21:00,,,,,
2162122,41REG1 - BRUXELLES            ,Brussels,BE,50.84356660370211,4.367005785202302,2024-09-09,21:00,4.95,9.65,,,
2162134,41B001 - BRUSSEL (Kunst-Wet),Brussels,BE,50.84577802979376,4.368113262420545,2024-09-09,21:00,,,,,
2777554,Quai de Mariemont Molenbeek 2,Brussels,BE,50.849734,4.334159,2024-08-27,13:00,11.385416587193808,12.194047689437866,,,
2777555,,Brussels,BE,50.849734,4.334159,2024-08-27,13:00,11.647321383158364,12.568452517191568,,,
2777553,,Brussels,BE,50.84959117568466,4.334002515384965,2024-08-27,13:00,12.122321367263794,12.383482217788696,,,
2515835,BETVBX3 - Brussel (Rue de Laeken),Brussels,BE,50.85501819919092,4.352448633633856,2024-08-08,08:00,,,,,
2515834,BETVBX3 - Brussel (Rue de Laeken),Brussels,BE,50.85501819919092,4.352448633633856,2024-08-08,08:00,,,,,
4833,BETR002,Brussels,BE,50.825128,4.384719,2024-01-29,20:00,,,3.8,,
4863,BETB011,Brussels,BE,50.8580305936746,4.2883363663059,2024-01-29,20:00,12.25,16.0,,,32.0
3448,BETMEU1,Brussels,BE,50.895101,4.392718,2024-01-29,20:00,11.8,16.0,,,32.0
4920,BETR001,Brussels,BE,50.84966500000001,4.33382,2024-01-29,20:00,9.75,15.0,2.5,,25.5
8139,BETB008,Brussels,BE,50.8407885668979,4.37614906974903,2024-01-29,20:00,,,,,
4555,BETN043,Brussels,BE,50.8835598117798,4.38296325180234,2024-01-29,20:00,11.45,17.0,5.15,,32.0
4866,BETB004,Brussels,BE,50.8508105371924,4.34858747427388,2024-01-29,20:00,,,,,12.0
4880,BETR010,Brussels,BE,50.8651078838423,4.42842728356121,2021-01-05,01:00,,,,,
4897,BETWOL1,Brussels,BE,50.85657799999999,4.425704,2020-12-08,01:00,,4.0,10.0,,19.5
9598,Sarajevo,City of Sarajevo,BA,43.856665,18.398205,2024-09-10,12:00,8.0,,,,
2656031,SARAJEVO - ILIDZA,City of Sarajevo,BA,43.83009999985558,18.311100000317,2024-07-12,07:00,,24.91,5.495,,
2656035,SARAJEVO - VOGOSCA,City of Sarajevo,BA,43.90000000023272,18.341999999728493,2024-07-12,07:00,18.078,29.52,2.04609,,
2656033,SARAJEVO - OTOKA,City of Sarajevo,BA,43.84839999978652,18.36370000017573,2024-07-12,07:00,,40.3891,1.637,,38.55
2656034,SARAJEVO - VIJECNICA,City of Sarajevo,BA,43.85900000011468,18.43480000021704,2024-07-12,07:00,,32.3719,3.13,,
2656029,SARAJEVO-BJ-AUTOMAT,City of Sarajevo,BA,43.86749600030751,18.4230610002388,2024-07-12,07:00,,24.1313,8.6758,,102.953
2497672,MZ Kolonija,City of Sarajevo,BA,43.815460143525954,18.31225495797935,2024-05-20,07:00,33.544047355651855,88.68020884195964,,,
2515,Bjelave,City of Sarajevo,BA,43.866,18.423,2018-10-13,21:00,,37.0,1.0,,97.0
420,Vijećnica,City of Sarajevo,BA,43.859,18.435,2018-10-13,21:00,,27.0,3.0,,19.0
421,Otoka,City of Sarajevo,BA,43.848,18.364,2018-10-13,21:00,,62.0,13.0,,3.0
1616223,"Bulgaria, Sofia, Darvenitsa",Sofia,BG,42.6695,23.359,2024-09-10,13:14,18.81,18.9,,,
278916,"Bulgaria, Sofia, Darvenitsa",Sofia,BG,42.6695,23.359,2024-09-10,13:14,5.74,5.74,,,
8846,AMS Kopitoto,Sofia,BG,42.63719199997135,23.24386399956789,2024-09-09,21:00,10.32,-1.0,7.39,2.44,116.71
8860,AMS Nadezhda-Sofia,Sofia,BG,42.73229199975311,23.31097199967429,2024-09-09,21:00,,26.49,4.23,12.36,83.46
8856,AMS Hipodruma-Sofia,Sofia,BG,42.68055800032477,23.29678599964189,2024-09-09,21:00,8.94,27.2,7.55,,89.86
2162110,AMS Mladost-Sofia,Sofia,BG,42.65548799991424,23.38327099998993,2024-09-09,21:00,,26.61,6.87,7.05,
8853,AMS Druzhba -Sofia,Sofia,BG,42.666508000039954,23.40016400036749,2024-09-09,21:00,,15.34,15.27,,98.72
8844,AMS ExEA/Pavlovo-Sofia,Sofia,BG,42.669796999685126,23.26840299970644,2024-09-09,21:00,,41.6,7.02,8.97,36.11
358684,Henri Ford School of Sofia,Sofia,BG,42.7111,23.2884,2023-02-02,00:00,5.07,5.07,,,
278923,"Slatina, Sofia",Sofia,BG,42.6815,23.3578,2022-12-29,03:51,23.3,23.4,,,
663500,Nicosia - Traffic Station,Nicosia,CY,35.15192246950294,33.347919957077806,2024-09-10,12:00,18.68154,40.36746,4.929346,2.434867,111.148
8161,Nicosia - Residential Station ,Nicosia,CY,35.126944400000006,33.33166670000003,2024-09-10,12:00,,,4.560635,1.85821,115.2069
2162163,"""NICOSIA TRAFFIC POLICE""",Nicosia,CY,35.15194399997359,33.347777999576614,2024-09-09,21:00,,,0.886401,,81.02033
2403877,"Prague, Stodůlky",Prague,CZ,50.05292736207497,14.347338936803885,2024-09-10,13:00,1.795833354194959,1.8291666905085249,,,
4369,Praha 4-Libus,Prague,CZ,50.00730514514777,14.445933342314294,2024-09-09,21:00,4.6,7.6,9.1,1.0,71.6
4387,Praha 8-Karlin,Prague,CZ,50.09423828151478,14.442049026127448,2024-09-09,21:00,,13.8,,5.7,
4362,Praha 9-Vysocany,Prague,CZ,50.11108016953929,14.503095626786267,2024-09-09,21:00,,15.8,,7.4,59.9
4403,Praha 10-Vrsovice,Prague,CZ,50.06642913815961,14.44615173353965,2024-09-09,21:00,,14.8,,,
4389,Praha 6-Brevnov,Prague,CZ,50.08438491845225,14.380116462917982,2024-09-09,21:00,,4.4,,2.1,
4390,Praha 5-Stodulky,Prague,CZ,50.04613113403951,14.33141326942181,2024-09-09,21:00,8.8,3.3,,,68.0
4386,Praha 8-Kobylisy,Prague,CZ,50.12218856813133,14.467577934674807,2024-09-09,21:00,,5.4,,1.9,64.6
4373,Praha 6-Suchdol,Prague,CZ,50.12652969383733,14.38463878597581,2024-09-09,21:00,,7.5,,,59.3
4401,Praha 2-Legerova,Prague,CZ,50.07238769517217,14.430672645486688,2024-09-09,21:00,,6.4,,14.6,
4400,Praha 2-Riegrovy sady,Prague,CZ,50.0814819336594,14.442691803052586,2024-09-09,21:00,3.7,15.1,5.9,1.0,47.9
4404,Praha 10-Prumyslova,Prague,CZ,50.06229782122245,14.537819862160092,2024-09-09,21:00,,18.0,,29.0,
4405,Praha 1-n. Republiky,Prague,CZ,50.08806610083038,14.429220199927984,2024-09-09,21:00,,12.5,,3.9,
4392,CZ0ASMI,Prague,CZ,50.0731353759766,14.3981409072876,2021-03-11,13:00,4.0,177.0,,,
3050456,Hellerup Kirkegård,Copenhagen,DK,55.731997,12.555849,2024-09-10,13:00,0.0,0.0,,,
2712073,"""Hvidover II""",Copenhagen,DK,55.6374999994081,12.461699999833478,2024-09-09,23:00,,,,,
5170,"""Copenhagen/1259""",Copenhagen,DK,55.70027923951807,12.5614004100753,2024-09-09,23:00,,,,5.93,-1.0
5177,"""Copenhagen/1257""",Copenhagen,DK,55.698333739352826,12.553336140344967,2024-09-09,23:00,,,,27.65,
9333,"""Hvidover""",Copenhagen,DK,55.63199999950898,12.463299999965804,2024-04-05,08:00,,,,,
1236071,Frederikssundsvej 31,Copenhagen,DK,55.70191854456806,12.53281489483794,2023-08-07,04:00,1.6279761989911397,,,,
8085,"""Rahu""",Tallinn,EE,59.45694350962585,24.69862365976735,2024-09-09,22:00,,35.429,0.440654,,87.8579
8056,"""Liivalaia""",Tallinn,EE,59.431114199411134,24.760564800091142,2024-09-09,22:00,,40.918,0.820769,,90.7712
8087,"""Õismäe""",Tallinn,EE,59.41416930934975,24.649457930019587,2024-09-09,22:00,19.522,39.7321,0.70495,,92.9601
9287,Mäkelänkatu,Helsinki,FI,60.19644000005854,24.95198000014421,2024-09-09,22:00,,18.58372,,,
4588,Mannerheimintie,Helsinki,FI,60.16964000000672,24.939240000258355,2024-09-09,22:00,7.804929,20.89015,,,
2998,Leppävaara 4,Helsinki,FI,60.22023999980049,24.811329999965213,2024-09-09,22:00,7.339555,17.79283,,,
4593,Kallio 2,Helsinki,FI,60.187389999815856,24.95060000011991,2024-09-09,22:00,7.574399,19.4749,0.501148,,92.30174
4767,Berlin Frankfurter Allee,Berlin,DE,52.51407199975142,13.469930999635912,2024-09-09,22:00,11.64,16.61,0.86,16.78,44.66
2162181,Berlin Silbersteinstraße 5,Berlin,DE,52.46747000023927,13.441209999591656,2024-09-09,22:00,18.31,25.85,,53.09,
4761,Berlin Wedding,Berlin,DE,52.54304099998191,13.349326000418548,2024-09-09,22:00,8.08,11.52,,8.41,56.86
2993,Berlin Neukölln,Berlin,DE,52.48945100006434,13.430843999965024,2024-09-09,22:00,11.35,15.32,,3.24,54.28
3019,Berlin Mitte,Berlin,DE,52.51360600001067,13.41883300000022,2024-09-09,22:00,8.85,12.54,,2.95,
3026,Berlin Schöneberg,Berlin,DE,52.485814000177015,13.348774999874411,2024-09-09,22:00,,,,4.59,
2162180,Berlin Karl-Marx-Straße II,Berlin,DE,52.48381099982272,13.429670999629955,2024-09-09,22:00,11.07,16.58,,12.07,
2162178,Berlin Leipziger Straße (MC),Berlin,DE,52.50981299973173,13.382376999608192,2024-09-09,22:00,9.8,15.09,,45.87,
4762,Berlin Schildhornstraße,Berlin,DE,52.46361099981095,13.318250000381644,2024-09-09,22:00,10.52,14.8,,7.58,
4765,Berlin Hardenbergplatz,Berlin,DE,52.50659999994566,13.332971999991248,2024-09-09,22:00,,,,18.85,
4764,Berlin Mariendorfer Damm,Berlin,DE,52.43811499988988,13.387720000153392,2024-09-09,22:00,11.77,17.6,,39.24,
2977853,Berlin-Neukoelln Donaustr.,Berlin,DE,52.4796999,13.4404605,2024-09-06,20:00,34.6708337465922,38.395833810170494,,,
3025,DEBE063,Berlin,DE,52.467534,13.441654,2023-12-31,21:00,41.34,49.93,,22.8,
1775988,Berlin Mitte (outdoor),Berlin,DE,52.514444,13.35,2023-10-31,08:00,6.585952377319336,,,,
3021,DEBE064,Berlin,DE,52.481709,13.433967,2021-07-05,01:00,21.68,30.0,,,
9567,NEA SMIRNI,Athens,GR,37.93199799970204,23.7130200002631,2024-09-09,22:00,,18.0,,1.0,86.0
9619,MAROUSI,Athens,GR,38.03083700003538,23.7873720004476,2024-09-09,22:00,,19.0,,20.0,75.0
2162796,PIREAUS-1,Athens,GR,37.94465599978362,23.645230000091303,2024-09-09,22:00,7.0,24.0,3.0,16.0,80.0
9618,PERISTERI,Athens,GR,38.02081100010977,23.688360999575632,2024-09-09,22:00,,21.0,,2.0,79.0
2162795,VOTANIKOS,Athens,GR,37.984100000259446,23.705152999670847,2024-09-09,22:00,,,,2.0,86.0
9514,Agia PARASKEVI,Athens,GR,37.99510999998216,23.819420999904715,2024-09-09,22:00,8.0,20.0,,1.0,64.0
7832,ARISTOTELOUS,Athens,GR,37.98806600025286,23.727617000199235,2024-09-09,22:00,16.0,16.0,4.0,6.0,
2162798,PATISION,Athens,GR,37.99958700010067,23.73305299973254,2024-09-09,22:00,,,2.0,,5.0
2162799,VOTANIKOS,Athens,GR,37.984100000259446,23.705152999670847,2024-09-08,22:00,,,,,85.0
2162800,PIREAUS-1,Athens,GR,37.94465599978362,23.645230000091303,2024-09-08,22:00,12.0,38.0,2.0,,41.0
2162794,PATISION,Athens,GR,37.99958700010067,23.73305299973254,2024-09-08,21:00,,,2.0,62.0,40.0
